TotalFile:87245	PakTime:2011-12-8 10:57:19	PakTimeSave:4ee0278f	CRC:66097dc7
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
42401	831d6fd3	2006-12-9 20:4:38	\maps\中原南区\武当派\武当派\v_100\116_region_s.dat	2295	267	4	fd3338dd
42402	831fb146	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山\v_078\087_region_s.dat	2100	193	4	879bfa51
42403	832037ee	2006-12-9 20:4:38	\maps\中原南区\武当派\井底迷宫\v_107\099_region_s.dat	2100	202	4	c6d440f1
42404	832098e9	2006-12-9 20:4:31	\maps\中原北区\朱仙镇\v_102\119_region_s.dat	2417	239	4	caf9788f
42405	832241ef	2006-12-9 20:3:29	\maps\西北北区\昆仑派\见性峰山洞\v_092\094_region_s.dat	2234	198	4	269acf06
42406	8322e285	2006-12-9 20:2:56	\maps\东北区\长白山\长白山南\v_087\087_region_s.dat	2356	115	4	b0cb11f4
42407	832355a6	2006-12-9 20:3:8	\maps\特殊用地\梦境\v_094\093_region_s.dat	2173	96	4	d01e6157
42408	8323d538	2006-12-9 20:4:23	\maps\中原北区\剑阁中原\v_089\104_region_s.dat	2100	151	4	cbd96b2b
42409	8323e12a	2011-8-19 10:42:7	\maps\特殊用地\yuegedao\v_092\090_region_s.dat	2100	203	4	1cc1068a
42410	83243c9b	2006-12-9 20:3:42	\maps\西北南区\华山派\华山派\v_098\083_region_s.dat	2100	78	4	f88b5c92
42411	8324729f	2006-12-9 20:3:8	\maps\特殊用地\界桥战场\v_080\096_region_s.dat	2100	132	4	fe7efb96
42412	8325087f	2006-12-9 20:2:56	\maps\东北区\临渝关\v_100\112_region_s.dat	2100	119	4	759bec9f
42413	83257ead	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_111\100_region_s.dat	2234	171	4	92df2eb3
42414	83258508	2006-12-9 20:2:57	\maps\江南区\五毒教\入门迷宫\v_099\084_region_s.dat	2295	171	4	4ea31704
42415	83288794	2010-5-19 9:58:27	\maps\特殊用地\qichengdazhan\linanzhanchang\v_113\118_region_s.dat	2100	108	4	7e16bae0
42416	8328df2d	2011-6-1 10:38:52	\maps\特殊用地\yuegemigu\v_131\127_region_s.dat	2100	32	4	94a24bba
42417	8329601d	2006-12-9 20:3:34	\maps\西北北区\莫高窟\v_084\082_region_s.dat	2100	118	4	5446d020
42418	832997a0	2006-12-9 20:4:37	\maps\中原南区\蜀冈山\蜀冈山\v_086\122_region_s.dat	2100	134	4	bc801b31
42419	832b3a23	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞3\v_102\085_region_s.dat	2417	261	4	f77982e1
42420	832c8b01	2010-5-19 9:55:5	\maps\特殊用地\qichengdazhan\xiangyangzhanchang\v_102\104_region_s.dat	2100	248	4	8e6167b2
42421	832d9eec	2006-12-9 20:3:38	\maps\西北南区\凤翔\v_089\091_region_s.dat	2234	231	4	6deb658b
42422	832e03f3	2006-12-9 20:3:28	\maps\特殊用地\营寨战场\v_083\082_region_s.dat	2100	72	4	1f78f082
42423	832e3e6f	2006-12-9 20:3:28	\maps\西北北区\黄河源头\黄河源头\v_097\099_region_s.dat	2417	163	4	83d121e1
42424	832fee9a	2010-5-19 10:3:5	\maps\特殊用地\qichengdazhan\yangzhouzhanchang\v_100\117_region_s.dat	2100	116	4	4106e0bb
42425	8331af1a	2006-12-9 20:2:58	\maps\两湖区\巴陵县\v_093\101_region_s.dat	2100	138	4	c09870a3
42426	8332381b	2011-6-1 10:38:37	\maps\特殊用地\yuegemigu\v_123\119_region_s.dat	2100	43	4	360e8aab
42427	8332c4d1	2011-6-1 10:38:2	\maps\特殊用地\yuegemigu\v_100\122_region_s.dat	2100	183	4	7a4ab685
42428	833308b2	2006-12-9 20:3:54	\maps\西南北区\青城山\响水洞迷宫\v_101\140_region_s.dat	2173	183	4	e5963984
42429	8334d0af	2006-12-9 20:3:8	\maps\特殊用地\界桥战场\v_085\099_region_s.dat	2100	41	4	c1a6bc89
42430	8336dcb0	2008-8-21 15:25:29	\maps\特殊用地\箭塔战场\v_113\123_region_s.dat	2100	116	4	72cee3bc
42431	833748fd	2006-12-9 20:3:49	\maps\西南北区\剑阁西南\v_119\203_region_s.dat	2234	182	4	f5182b06
42432	83378b9c	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_095\106_region_s.dat	2417	162	4	53af1dc9
42433	83381a66	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_118\077_region_s.dat	2421	197	4	97624882
42434	8338533a	2006-12-9 20:2:58	\maps\江南区\雁荡山\雁荡山\v_089\041_region_s.dat	2168	153	4	93e26175
42435	83395107	2006-12-9 20:4:22	\maps\中原北区\飞天洞迷宫\v_106\098_region_s.dat	2100	126	4	12e025ac
42436	83397dab	2006-12-9 20:3:2	\maps\两湖区\神农架\燕子洞迷宫\v_108\110_region_s.dat	2100	60	4	36ea0fc9
42437	833bf2f2	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_118\164_region_s.dat	2100	39	4	bef5a6da
42438	833c7598	2006-12-9 20:3:7	\maps\特殊用地\帮会擂台\v_099\097_region_s.dat	2100	181	4	459e33ed
42439	833c8ecf	2010-12-18 17:37:42	\maps\特殊用地\jianzhong\v_120\148_region_s.dat	2100	86	4	aa5e2dc6
42440	833ce3ed	2006-12-9 20:3:37	\maps\西北北区\药王谷\药王洞四层\v_095\110_region_s.dat	2100	107	4	7f170d58
42441	833eca21	2006-12-9 20:3:6	\maps\两湖区\天王帮\洞庭湖底山洞1\v_096\118_region_s.dat	2100	176	4	c89b8a96
42442	833f630d	2007-5-17 2:40:23	\maps\特殊用地\武林第一帮\v_092\105_region_s.dat	2100	247	4	7e8495a
42443	83408993	2006-12-9 20:3:7	\maps\特殊用地\城镇战场\v_125\111_region_s.dat	2100	64	4	2530fe46
42444	8340b655	2006-12-9 20:3:9	\maps\特殊用地\任务用地\同伴剧情任务\紫霞岭\v_088\105_region_s.dat	2100	51	4	32d8b1ae
42445	8340cb47	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_092\108_region_s.dat	2100	198	4	104e581a
42446	834127f4	2006-12-9 20:3:44	\maps\西北南区\秦陵\秦始皇陵地下三层\v_100\100_region_s.dat	2209	188	4	196f17f
42447	834184ca	2006-12-9 20:4:37	\maps\中原南区\蜀冈山\蜀冈山\v_086\111_region_s.dat	2295	178	4	f220aceb
42448	834327b9	2008-8-21 15:25:26	\maps\特殊用地\箭塔战场\v_112\123_region_s.dat	2100	139	4	809e4db5
42449	8343374a	2006-12-9 20:2:56	\maps\东北区\临渝关\v_104\102_region_s.dat	2478	126	4	b509f495
42450	83436f15	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_154\109_region_s.dat	2100	134	4	6f853e15
42451	83437f21	2006-12-9 20:2:57	\maps\江南区\临安\临安\v_107\107_region_s.dat	2234	158	4	b7902974
42452	834393d7	2011-6-1 10:38:3	\maps\特殊用地\yuegemigu\v_101\113_region_s.dat	2100	267	4	e9d04191
42453	8343ed84	2006-12-9 20:3:26	\maps\特殊用地\任务用地\信使任务\山神庙\v_089\093_region_s.dat	2100	168	4	1b921dad
42454	8344b803	2006-12-9 20:3:35	\maps\西北北区\沙漠迷宫\沙漠地表\v_089\101_region_s.dat	2295	176	4	892e495d
42455	834541bf	2010-5-26 9:14:44	\maps\特殊用地\qichengdazhan\fengxiangzhanchang\v_104\102_region_s.dat	2100	155	4	e7ebb52c
42456	8345a789	2008-8-21 15:24:59	\maps\特殊用地\箭塔战场\v_104\123_region_s.dat	2100	49	4	53280025
42457	8346e8b1	2008-8-21 15:24:54	\maps\特殊用地\箭塔战场\v_103\117_region_s.dat	2100	134	4	c251ed5d
42458	8347236d	2006-12-9 20:3:26	\maps\特殊用地\任务用地\信使任务\千宝库\v_091\098_region_s.dat	2100	142	4	f3e63ecd
42459	834765b1	2006-12-9 20:3:39	\maps\西北南区\华山\v_120\150_region_s.dat	2173	178	4	4037703f
42460	83476a82	2006-12-9 20:3:26	\maps\特殊用地\任务用地\信使任务\山神庙\v_094\094_region_s.dat	2100	119	4	8d0db566
42461	834936a4	2010-5-19 9:55:26	\maps\特殊用地\qichengdazhan\xiangyangzhanchang\v_106\094_region_s.dat	2100	135	4	5a0fc7cf
42462	83497240	2006-12-9 20:3:9	\maps\特殊用地\平原战场\v_083\096_region_s.dat	2100	58	4	b01914f
42463	834a0438	2006-12-9 20:3:59	\maps\西南南区\大理\大理府\v_097\104_region_s.dat	2415	358	4	7610722c
42464	834a7b71	2006-12-9 20:3:28	\maps\特殊用地\武林大会专用\武林大会会场\v_093\089_region_s.dat	2100	200	4	7655a716
42465	834a919c	2008-9-28 0:32:54	\maps\特殊用地\古城战场\v_121\103_region_s.dat	2100	23	4	220ae580
42466	834af140	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_087\119_region_s.dat	2100	223	4	2042342f
42467	834c31a1	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山\v_080\100_region_s.dat	2100	155	4	ab85e3fb
42468	834d82a4	2006-12-9 20:4:22	\maps\中原北区\风陵渡\v_081\077_region_s.dat	2173	73	4	10296a8a
42469	834e1736	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_159\149_region_s.dat	2100	149	4	56097bb3
42470	834faca0	2006-12-9 20:2:59	\maps\两湖区\神农架\神农架\v_105\120_region_s.dat	2234	183	4	d21448e2
42471	834fcdca	2006-12-9 20:4:20	\maps\西南南区\无名洞迷宫\v_101\114_region_s.dat	2100	110	4	86d1b506
42472	834ff93d	2006-12-9 20:3:40	\maps\西北南区\华山绝顶\v_086\100_region_s.dat	2100	23	4	29ec8c5c
42473	835490d7	2006-12-9 20:2:56	\maps\东北区\长白山\长白山南\v_076\093_region_s.dat	430	107	4	49045dc8
42474	8354ad21	2010-11-26 10:38:59	\maps\特殊用地\shijiangu1\v_097\098_region_s.dat	2100	231	4	33062c49
42475	8354fca9	2006-12-9 20:3:6	\maps\两湖区\天王帮\天王岛山洞\v_100\112_region_s.dat	2173	171	4	b56fbc6f
42476	83552b49	2010-5-19 9:55:39	\maps\特殊用地\qichengdazhan\xiangyangzhanchang\v_108\107_region_s.dat	2100	170	4	d2824576
42477	83553c73	2010-5-19 10:3:34	\maps\特殊用地\qichengdazhan\yangzhouzhanchang\v_104\123_region_s.dat	2100	204	4	9a45d28b
42478	83559993	2006-12-9 20:3:27	\maps\特殊用地\山谷战场\v_084\075_region_s.dat	2100	83	4	776b008
42479	8357389a	2006-12-9 20:2:58	\maps\两湖区\南岳镇\v_095\101_region_s.dat	2100	96	4	637fe575
42480	8357bbff	2006-12-9 20:3:7	\maps\特殊用地\帮会专用\临安\v_101\102_region_s.dat	2100	194	4	4623bd03
42481	8357fb93	2006-12-9 20:4:4	\maps\西南南区\天龙寺\天龙寺\095_082\planehorbelowver_obstacle.ini	506	316	4	30708f
42482	8358457a	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_154\126_region_s.dat	2100	190	4	6d771dfe
42483	835a5b18	2008-8-21 15:25:45	\maps\特殊用地\箭塔战场\v_118\104_region_s.dat	2100	198	4	8c8c0a4d
42484	835be4b3	2006-12-9 20:4:31	\maps\中原北区\朱仙镇\v_099\107_region_s.dat	2220	330	4	f7a047f7
42485	835ca455	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_140\166_region_s.dat	2100	87	4	f58b9f81
42486	835d1585	2006-12-9 20:3:37	\maps\西北北区\药王谷\雪豹洞三层\v_102\097_region_s.dat	2234	167	4	defb6c2
42487	835d607f	2011-6-1 10:38:30	\maps\特殊用地\yuegemigu\v_118\143_region_s.dat	2100	47	4	9e203202
42488	835d6c5c	2006-12-9 20:2:58	\maps\两湖区\衡山派\衡山派\v_101\105_region_s.dat	2100	109	4	28119fe5
42489	835db57c	2007-5-17 2:40:22	\maps\特殊用地\武林第一帮\v_085\124_region_s.dat	2100	228	4	72c0f301
42490	835f7ab5	2006-12-9 20:3:29	\maps\西北北区\昆仑派\昆仑派\v_105\113_region_s.dat	2173	178	4	f05c19df
42491	83630ccb	2006-12-9 20:4:43	\maps\中原南区\阳中洞迷宫\v_102\095_region_s.dat	2100	191	4	43b426c7
42492	8363fa60	2006-12-9 20:2:57	\maps\江南区\五毒教\入门迷宫\v_082\138_region_s.dat	2100	28	4	3a42f71f
42493	8364768d	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_099\113_region_s.dat	2100	118	4	2e34ac7e
42494	8364d809	2006-12-9 20:2:57	\maps\江南区\临安\临安\v_108\086_region_s.dat	2100	149	4	e3e6021f
42495	83652745	2006-12-9 20:2:56	\maps\东北区\临渝关\v_114\101_region_s.dat	2100	159	4	bdca0a3d
42496	8367e845	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_131\079_region_s.dat	2100	174	4	4b6ae52e
42497	8369e6df	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_082\145_region_s.dat	2100	130	4	7b29ca1a
42498	836bfae5	2011-6-1 10:38:43	\maps\特殊用地\yuegemigu\v_126\148_region_s.dat	2100	82	4	69823c98
42499	836c50e8	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_084\089_region_s.dat	2100	131	4	ffa93c66
42500	836d717b	2006-12-9 20:4:21	\maps\中原北区\汴京\铁塔迷宫\v_095\108_region_s.dat	2297	244	4	28aa65a9
42501	836db0a1	2006-12-9 20:3:34	\maps\西北北区\龙门镇\v_142\122_region_s.dat	2225	248	4	1b9d4f1
42502	836dcbd3	2006-12-9 20:3:28	\maps\特殊用地\营寨战场\v_090\090_region_s.dat	2100	75	4	253cbc90
42503	836eecbd	2006-12-9 20:4:4	\maps\西南南区\石鼓镇\v_106\117_region_s.dat	2100	109	4	496ef87
42504	83703036	2006-12-9 20:3:48	\maps\西南北区\成都\成都\v_158\176_region_s.dat	2100	136	4	9fc2ba8b
42505	8372f67a	2011-6-1 10:38:34	\maps\特殊用地\yuegemigu\v_121\138_region_s.dat	2100	133	4	31c62929
42506	83738377	2006-12-9 20:2:57	\maps\江南区\临安\御花园山洞\v_096\108_region_s.dat	2173	170	4	5cb6225
42507	837529ab	2006-12-9 20:3:59	\maps\西南南区\翠烟门\禁地迷宫\v_091\102_region_s.dat	2417	222	4	86350a84
42508	8377098a	2006-12-9 20:2:58	\maps\两湖区\南岳镇\v_093\090_region_s.dat	2100	163	4	203ccc7
42509	8377977f	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山洞二层\v_092\087_region_s.dat	2234	198	4	239bb7f3
42510	83781598	2008-8-21 15:25:34	\maps\特殊用地\箭塔战场\v_115\111_region_s.dat	2100	137	4	b70d568b
42511	8378ad40	2006-12-9 20:3:8	\maps\特殊用地\联赛比赛用地\v_119\102_region_s.dat	2100	222	4	d2a65ef5
42512	837b2652	2007-5-17 2:40:23	\maps\特殊用地\武林第一帮\v_098\114_region_s.dat	2100	195	4	9729e7f3
42513	837b700c	2006-12-9 20:3:42	\maps\西北南区\华山派\华山派\v_097\089_region_s.dat	2100	25	4	7ce38be6
42514	837b850e	2006-12-9 20:2:58	\maps\两湖区\巴陵县\v_105\107_region_s.dat	2173	241	4	8e8a969d
42515	837db88f	2006-12-9 20:4:33	\maps\中原南区\伏牛山\伏牛山东\v_110\106_region_s.dat	2173	233	4	93ada87a
42516	837e15a0	2010-6-13 10:17:47	\maps\特殊用地\qichengdazhan\dalizhanchang\v_093\124_region_s.dat	2100	40	4	af3a0a6e
42517	837f328f	2006-12-9 20:3:59	\maps\西南南区\翠烟门\禁地迷宫\v_094\110_region_s.dat	2356	250	4	fec96958
42518	838101d0	2006-12-9 20:2:58	\maps\江南区\武夷山\玉华洞迷宫\v_107\090_region_s.dat	2234	196	4	df9f66df
42519	83816075	2006-12-9 20:4:23	\maps\中原北区\伏牛山\伏牛山西\v_097\121_region_s.dat	2295	261	4	9badf65
42520	8382733b	2006-12-9 20:4:24	\maps\中原北区\少林派\少林密室\v_103\111_region_s.dat	2295	150	4	4b23c7ff
42521	83833c94	2006-12-9 20:4:41	\maps\中原南区\襄阳\襄阳\v_107\111_region_s.dat	2182	216	4	b6d6e15d
42522	83835911	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_093\075_region_s.dat	2100	37	4	ca6ef112
42523	8383c8bf	2006-12-9 20:3:59	\maps\西南南区\翠烟门\禁地迷宫\v_088\102_region_s.dat	2100	108	4	ec67fd10
42524	83857f0e	2009-1-26 0:30:21	\maps\特殊用地\chunfenggu\v_106\101_region_s.dat	2100	176	4	b70871f9
42525	8385e40d	2011-4-29 10:58:9	\maps\特殊用地\leitai\trap-L5上台点\00000.ini	86	81	4	5bd9acf3
42526	8386514c	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_119\106_region_s.dat	2100	44	4	49406ae
42527	83869c71	2010-11-17 16:9:15	\maps\特殊用地\jianzhong\trap-15下边界\00000.ini	86	81	4	5bd9acf3
42528	83873bef	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_118\075_region_s.dat	2100	164	4	998bf8e
42529	83878a6a	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_095\083_region_s.dat	2295	276	4	723bf320
42530	8387bf63	2006-12-9 20:3:44	\maps\西北南区\剑阁西北\锁云洞迷宫\v_100\081_region_s.dat	2100	61	4	d60e3cbf
42531	8388bb09	2011-6-27 18:5:18	\maps\特殊用地\yandibaozangzhunbeiditu\v_109\108_region_s.dat	2100	116	4	2ff38551
42532	8389e230	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_110\098_region_s.dat	2234	234	4	3f12da08
42533	8389efdc	2006-12-9 20:4:31	\maps\中原北区\天忍教\天忍教室外\v_098\107_region_s.dat	2234	126	4	a9d9db75
42534	838bfe45	2006-12-9 20:4:24	\maps\中原北区\少林派\少林密室\v_105\112_region_s.dat	2295	216	4	6560e01f
42535	838e60ee	2006-12-9 20:2:58	\maps\江南区\雁荡山\雁荡山\v_095\067_region_s.dat	2234	230	4	a4827d7c
42536	838f6d23	2006-12-9 20:2:58	\maps\两湖区\巴陵县\v_104\088_region_s.dat	2234	133	4	75a0a551
42537	839275c2	2006-12-9 20:4:33	\maps\中原南区\丐帮\地下迷宫一层\v_098\112_region_s.dat	2234	256	4	b920bf69
42538	8392c324	2006-12-9 20:4:39	\maps\中原南区\武当派\武当派\v_101\105_region_s.dat	2295	135	4	a3a24b4e
42539	8394c676	2006-12-9 20:3:26	\maps\特殊用地\任务用地\信使任务\山神庙\v_081\087_region_s.dat	2100	170	4	3cd10335
42540	8394e41f	2006-12-9 20:3:49	\maps\西南北区\峨嵋派\峨嵋派\v_170\152_region_s.dat	2100	63	4	44fab66c
42541	8394ea04	2006-12-9 20:3:9	\maps\特殊用地\任务用地\同伴剧情任务\山贼洞\v_105\114_region_s.dat	2100	108	4	930b399
42542	83957503	2006-12-9 20:3:27	\maps\特殊用地\山谷战场\v_084\080_region_s.dat	2100	177	4	31136c83
42543	8395d95b	2006-12-9 20:2:58	\maps\江南区\雁荡山\雁荡山\v_085\064_region_s.dat	2234	158	4	10f9be80
42544	8396215c	2006-12-9 20:3:26	\maps\特殊用地\任务用地\信使任务\千宝库\v_084\090_region_s.dat	2100	198	4	36464d93
42545	83969feb	2006-12-9 20:2:56	\maps\东北区\长白山\长白山南\v_090\062_region_s.dat	2100	83	4	465a6919
42546	83979e98	2006-12-9 20:3:14	\maps\特殊用地\任务用地\信使任务\风之骑\v_083\100_region_s.dat	2100	205	4	cbb1cef0
42547	83986681	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_117\137_region_s.dat	2173	171	4	9da57f29
42548	839a40f7	2011-6-27 18:5:5	\maps\特殊用地\yandibaozangzhunbeiditu\v_105\143_region_s.dat	2100	96	4	b2f82040
42549	839b616d	2011-6-1 10:38:3	\maps\特殊用地\yuegemigu\v_101\121_region_s.dat	2100	267	4	e9d04191
42550	839c232a	2006-12-9 20:3:7	\maps\特殊用地\长歌门禁地\v_117\118_region_s.dat	2100	133	4	2a99a901
42551	839c54cd	2006-12-9 20:3:6	\maps\两湖区\武陵山\武陵\v_085\098_region_s.dat	2173	232	4	f34c19b9
42552	839ca62b	2006-12-9 20:4:27	\maps\中原北区\少林派\一百零八罗汉阵\v_107\107_region_s.dat	2173	178	4	1969e3dc
42553	839cef1d	2006-12-9 20:3:36	\maps\西北北区\药王谷\雪豹洞八层\v_101\098_region_s.dat	2234	193	4	8d262f41
42554	839d20fe	2006-12-9 20:3:52	\maps\西南北区\江津村\v_198\231_region_s.dat	2295	220	4	26048153
42555	839dc8ca	2006-12-9 20:3:28	\maps\西北北区\黄河源头\黄河源头\v_099\092_region_s.dat	2100	155	4	ee5e421e
42556	839e7a0f	2006-12-9 20:4:43	\maps\中原南区\扬州\v_105\085_region_s.dat	2100	176	4	3041ad91
42557	839ec00a	2011-6-27 18:5:40	\maps\特殊用地\yandibaozangzhunbeiditu\v_114\126_region_s.dat	2100	73	4	b512d914
42558	839f31ba	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_114\099_region_s.dat	2100	230	4	76bf7a28
42559	83a11cbe	2006-12-9 20:3:6	\maps\两湖区\武陵山\大酋洞迷宫\v_089\104_region_s.dat	2100	186	4	a7618e41
42560	83a27959	2006-12-9 20:3:54	\maps\西南北区\青城山\响水洞迷宫\v_098\127_region_s.dat	2234	255	4	2eb5c031
42561	83a3b527	2006-12-9 20:4:33	\maps\中原南区\丐帮\地下迷宫二层\v_097\099_region_s.dat	2356	288	4	5d6d23e9
42562	83a45e2a	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞1\v_104\095_region_s.dat	2234	235	4	a7aa8059
42563	83a4b925	2006-12-9 20:3:39	\maps\西北南区\华山\v_123\160_region_s.dat	2100	120	4	ba89f379
42564	83a5aa14	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_108\104_region_s.dat	2417	211	4	338336e9
42565	83a6207e	2010-6-13 10:18:25	\maps\特殊用地\qichengdazhan\dalizhanchang\v_100\121_region_s.dat	2100	107	4	77de1209
42566	83a6225f	2006-12-9 20:3:6	\maps\两湖区\武陵山\大酋洞迷宫\v_097\115_region_s.dat	2100	134	4	b894b1bf
42567	83a6a6f0	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_100\094_region_s.dat	2100	135	4	753abf12
42568	83a7885d	2006-12-9 20:2:57	\maps\江南区\罗霄山\两水洞迷宫\v_099\111_region_s.dat	2234	210	4	c79dbc02
42569	83a7c36b	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_106\132_region_s.dat	2100	125	4	84fbdef5
42570	83a8549b	2006-12-9 20:2:49	\maps\东北区\长白山\长白山北麓\v_103\123_region_s.dat	2100	50	4	4f6a6383
42571	83a89914	2008-9-28 0:32:55	\maps\特殊用地\荒漠战场\v_123\105_region_s.dat	2100	200	4	4c4d729e
42572	83a91c3e	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_090\118_region_s.dat	2100	89	4	134d8fbc
42573	83aa3672	2010-5-19 9:57:21	\maps\特殊用地\qichengdazhan\linanzhanchang\v_104\108_region_s.dat	2100	216	4	6945a949
42574	83aa6fc6	2006-12-9 20:2:57	\maps\江南区\龙泉\v_100\099_region_s.dat	2216	307	4	95d90b69
42575	83abb275	2006-12-9 20:4:21	\maps\中原北区\汴京\铁塔迷宫3\v_099\098_region_s.dat	2173	169	4	9d79e49d
42576	83ad4fe2	2006-12-9 20:4:23	\maps\中原北区\剑阁中原\v_101\107_region_s.dat	2100	125	4	c0f6cd2d
42577	83ad6f09	2006-12-9 20:2:56	\maps\东北区\临渝关\v_116\099_region_s.dat	2100	26	4	76d5d426
42578	83ae0ec8	2006-12-9 20:2:57	\maps\江南区\罗霄山\孽龙洞迷宫\v_097\117_region_s.dat	2295	248	4	4b83ee07
42579	83ae5031	2006-12-9 20:3:40	\maps\西北南区\华山绝顶\v_088\110_region_s.dat	2100	29	4	1b262c3b
42580	83b0be61	2006-12-9 20:4:38	\maps\中原南区\武当派\武当派\v_100\114_region_s.dat	2356	267	4	77f800c6
42581	83b285bf	2006-12-9 20:4:1	\maps\西南南区\大理\千寻塔一层\v_090\101_region_s.dat	2100	41	4	cc2cab22
42582	83b37566	2006-12-9 20:3:6	\maps\两湖区\天王帮\青螺岛\v_097\101_region_s.dat	2173	249	4	fefeb8da
42583	83b39425	2008-8-21 15:25:56	\maps\特殊用地\箭塔战场\v_122\094_region_s.dat	2100	155	4	267419ef
42584	83b643c0	2006-12-9 20:3:39	\maps\西北南区\华山\v_110\155_region_s.dat	2356	225	4	4f86bc83
42585	83b661d3	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_102\093_region_s.dat	2417	294	4	4460af7d
42586	83b68326	2006-12-9 20:3:7	\maps\特殊用地\冲锋战场\v_109\081_region_s.dat	2100	156	4	8bb38a70
42587	83b7042d	2006-12-9 20:3:54	\maps\西南北区\唐门\唐门\v_148\260_region_s.dat	2100	91	4	fa5da5b9
42588	83b72516	2006-12-9 20:3:42	\maps\西北南区\华山绝顶\v_105\099_region_s.dat	2100	41	4	c7fca1a1
42589	83b7a9c4	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_071\057_region_s.dat	2100	286	4	342b80ad
42590	83b8e45c	2006-12-9 20:3:29	\maps\西北北区\昆仑派\见性峰山洞\v_095\109_region_s.dat	2100	113	4	2e7f536
42591	83ba79fc	2006-12-9 20:3:59	\maps\西南南区\大理\大理府\v_103\098_region_s.dat	2100	74	4	d079cfe9
42592	83bb575d	2006-12-9 20:3:28	\maps\西北北区\黄河源头\留仙洞一层\v_095\109_region_s.dat	2173	213	4	2a4b3ced
42593	83bb9f5f	2011-6-27 18:6:21	\maps\特殊用地\yandibaozangzhunbeiditu\v_124\133_region_s.dat	2100	116	4	2ff38551
